store,category,subcategory,product_name,pack_size,unit_price,price_gbp,was_price_gbp,offer
Asda Express,Beer & Cider,Cider,Thatchers Haze Cider 4 x 440ml,4pk,£3.89/L,6.85,,
Asda Express,Beer & Cider,Cider,Thatchers Katy Somerset Cider 500ml,500ml,£7.00/L,3.50,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Thatchers Katy Somerset Cider 500ml,,,0.00,,
Asda Express,Beer & Cider,Cider,Thatchers Vintage Founder's Cider 500ml,500ml,£7.40/L,3.70,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Thatchers Vintage Founder's Cider 500ml,,,0.00,,
Asda Express,Beer & Cider,Non & Low Alcohol,Thatchers Zero 0.0% Alcohol Free Cider 500ml,500ml,£5.60/L,2.80,,
Asda Express,Beer & Cider,Beer & Cider,Theakston Old Peculier 500ml,,,0.00,,
Asda Express,Beer & Cider,Beer & Cider,Tooth & Claw Cat Amongst Tropical IPA 440ml,,,0.00,,
Asda Express,Beer & Cider,Beer & Cider,Tribute Pale Ale 500ml,,,0.00,,
Asda Express,Beer & Cider,Other Beers,Vocation Brewery Special Edition Death by Cherries Fruit Sour 440ml,440ml,£10.11/L,4.45,,2 for £5.50
Asda Express,Beer & Cider,Beer & Cider,Vocation Brewery Special Edition Death by Cherries Fruit Sour 440ml,,,0.00,,
Asda Express,Beer & Cider,Cider,Westons Stowford Press Sweet Apple Orchard Cider 4 x 440ml,1.76L,£3.13/L,5.50,,
Asda Express,Beer & Cider,Lagers,San Miguel Especial Premium Lager 4 x 568ml,4pk,£4.36/L,9.90,,
Asda Express,Beer & Cider,Lagers,Stella Artois Belgium Premium Lager 4 x 568ml,4pk,£4.07/L,9.25,,
Asda Express,Beer & Cider,Lagers,Stella Artois Belgium Premium Lager Beer 12 x 330ml,12pk,£4.22/L,16.70,,
Asda Express,Beer & Cider,Lagers,Stella Artois Premium Lager Beer 12 x 440ml,12pk,£3.26/L,17.20,,
Asda Express,Beer & Cider,Lagers,Stella Artois Unfiltered 4 x 440ml,4pk,£4.69/L,8.25,,
Asda Express,Cereal & Cereal Bars,Cereal,Asda Corn Flakes 500g,500g,£3.40/kg,1.70,,
Asda Express,Cereal & Cereal Bars,Cereal,Kellogg's 8 Variety Packs 196g,196g,£18.88/kg,3.70,,
Asda Express,Cereal & Cereal Bars,Cereal,Kellogg's Coco Pops 420g,420g,£10.83/kg,4.55,,
Asda Express,Cereal & Cereal Bars,Cereal,Kellogg's Crunchy Nut 460g,460g,£9.89/kg,4.55,,
Asda Express,Cereal & Cereal Bars,Cereal,Kellogg's Rice Krispies 430g,430g,£10.58/kg,4.55,,
Asda Express,Cereal & Cereal Bars,Cereal,Shredded Wheat 24 Original Biscuits,24pk,£0.17 each,4.05,,
Asda Express,Cereal & Cereal Bars,Cereal,Shreddies The Original 630g,630g,£6.90/kg,4.35,,
Asda Express,Cereal & Cereal Bars,Cereal,Special K The Original 440g,440g,£10.91/kg,4.80,,
Asda Express,Cereal & Cereal Bars,"Granola, Muesli & Oats",Alpen Original Muesli Recipe 550g,550g,£6.82/kg,3.75,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Asda 6 Strawberry Fruit & Grain Bars 6 x 37g (222g),222g,£6.98/kg,1.55,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Asda Apple Fruit & Grain Bars 6 x 37g (222g),222g,£6.98/kg,1.55,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Asda Blueberry Fruit & Grain Bars 6 x 37g (222g),220g,£6.82/kg,1.50,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Belvita Breakfast Cocoa With Choco Chip Biscuits-breakfast 225g,225g,£6.89/kg,1.55,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Belvita Cereals And Milk Biscuits-breakfast 225g,225g,£6.89/kg,1.55,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,"Cadbury Brunch Oats Raisin Chocolate Cereal Bars, 4 Pack Multipack 112g (4 x 28g)",112g,£16.96/kg,1.90,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Eat Natural Almond & Apricot with a Yoghurt Coating Fruit & Nut Bars 40g,40g,£45.00/kg,1.80,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Eat Natural Protein Peanuts & Dark Chocolate Fruit & Nut Bars 40g,40g,£45.00/kg,1.80,,
Asda Express,Cereal & Cereal Bars,"Granola, Muesli & Oats",FUEL10K High Protein Golden Syrup Porridge Pot 70g,70g,£22.86/kg,1.60,,
Asda Express,Cereal & Cereal Bars,"Granola, Muesli & Oats",FUEL10K High Protein Salted Caramel Porridge Pot 70g,70g,£22.86/kg,1.60,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Kellogg's Rice Krispies Squares Gooey Marshmallow Bars 4 x 28g (112g),112g,£20.45/kg,2.29,3.05,£0.76 off
Asda Express,Cereal & Cereal Bars,"Granola, Muesli & Oats",Kellogg's Special K Red Berries 330g,330g,£13.79/kg,4.55,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Nakd Big Bar Blueberry Muffin 45g,45g,£34.44/kg,1.55,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Nakd Big Bar Cocoa Orange 45g,45g,£34.44/kg,1.55,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Nakd Peanut Butter Protein Bar 45g,45g,£34.44/kg,1.55,,
Asda Express,Cereal & Cereal Bars,"Granola, Muesli & Oats",Quaker Oat Original Porridge Pot 45g,45g,£34.44/kg,1.55,,
Asda Express,Cereal & Cereal Bars,"Granola, Muesli & Oats",Quaker Oat So Simple Apple & Blueberry Porridge Pot 57g,57g,£27.19/kg,1.55,,
Asda Express,Cereal & Cereal Bars,"Granola, Muesli & Oats",Quaker Oat So Simple Golden Syrup Porridge Pot 57g,57g,£27.19/kg,1.55,,
Asda Express,Cereal & Cereal Bars,"Granola, Muesli & Oats",Quaker Oat So Simple Original Porridge Sachets 10x27g,270g,£17.22/kg,4.65,,
Asda Express,Cereal & Cereal Bars,"Granola, Muesli & Oats",Quaker Rolled Porridge Oats 500g,500g,£4.20/kg,2.10,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Weetabix Cereal 12 Pack,12pk,£0.21 each,2.55,,
Asda Express,Cereal & Cereal Bars,Cereal Bars,Weetabix Cereal 24 Pack,24pk,£0.19 each,4.55,,
Asda Express,Cheese,Best Sellers 📈,Dairylea Lunchers Ham And Cheese Convenience Meals 65g,65g,£21.85/kg,1.42,1.90,£0.48 off
Asda Express,Cheese,Cheddar,Cathedral City Mature Cheddar 350g,350g,£12.71/kg,4.45,,
Asda Express,Cheese,Speciality & Other Cheese,Asda Just Essentials Red Leicester 400g,400g,£8.75/kg,3.50,,
Asda Express,Cheese,Mozzarella & Burrata,Asda Rich Cheese Sauce 350g,350g,£7.43/kg,2.60,,
Asda Express,Cheese,Grated & Sliced Cheese,Asda Sliced Mature British Cheddar 10 Slices 250g,250g,£13.40/kg,3.35,,2 for £5.45
Asda Express,Cheese,Grated & Sliced Cheese,Asda Sliced Mild British Cheddar 10 Slices 250g,250g,£12.60/kg,3.15,,2 for £5.45
Asda Express,Cheese,Cheese Snacks,Babybel Mini Original Cheese 2 x 20g (40g),40g,£41.25/kg,1.65,,
Asda Express,Cheese,Grated & Sliced Cheese,Dairylea Cheese Slices 8 x 18.75g (150g),150g,£11.00/kg,1.65,2.20,£0.55 off
Asda Express,Cheese,Cheese Snacks,Dairylea Dunkers Jumbo Tubes 3 x 41g (123g),120g,£17.83/kg,2.14,2.85,£0.71 off
Asda Express,Cheese,Cheese Snacks,Dairylea Dunkers Jumbo Tubes Cheese Snacks 41g,41g,£30.49/kg,1.25,1.65,£0.40 off
Asda Express,Cheese,Spreadable Cheese,Philadelphia Plain Cream Cheese-soft 165g,165g,£12.97/kg,2.14,2.85,£0.71 off
Asda Express,Cheese,Cheese Snacks,Strings & Things Cheestrings 8 x 20g (160g),160g,£22.81/kg,3.65,,
Asda Express,Cheese,Cheese Snacks,Strings & Things Cheestrings Twin Pack 20g,40g,£31.25/kg,1.25,1.65,£0.40 off
Asda Express,Chocolate & Sweets,Best Sellers 📈,Cadbury Crunchie Rocks Chocolate 100g,100g,£26.50/kg,2.65,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Airwaves Menthol & Eucalyptus Sugarfree Chewing Gum Bottle 46 Pieces 64g,64g,£49.22/kg,3.15,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Mentos Mint Chewy Dragees 38g,38g,£22.37/kg,0.85,1.10,£0.25 off
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Polo Original 34g,34g,£35.29/kg,1.20,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Smint 150 Sugarfree Peppermint 105g,130g,£24.62/kg,3.20,3.80,£0.60 off
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Smint Peppermint Sugar Free Mints 8g,8g,£193.75/kg,1.55,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Tic Tac Fresh Mint 18g,18g,£44.44/kg,0.80,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Tic Tac Lime & Orange 18g,18g,£44.44/kg,0.80,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Trebor Natural Mint Flavour Softmints Spearmint 44.9g,44.9g,£21.16/kg,0.95,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Trebor Peppermint Mints 41.3 Gr,41.3g,£23.00/kg,0.95,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Trebor Softmints Peppermint 44.9g,44.9g,£21.16/kg,0.95,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Wrigley's Extra 46 Peppermint 64g,64g,£49.22/kg,3.15,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Wrigley's Extra 46 Spearmint 64g,64g,£49.22/kg,3.15,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Wrigley's Extra Cool Breeze Chewing Gum Sugar Free 10 Pieces 14g,14g,£75.00/kg,1.05,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Wrigley's Extra Peppermint Chewing Gum Sugar Free 10 Pieces 14g,14g,£75.00/kg,1.05,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Wrigley's Extra Spearmint Chewing Gum Sugar Free 10 Pieces 14g,14g,£75.00/kg,1.05,,
Asda Express,Chocolate & Sweets,Chewing Gum & Mints,Wrigley's Extra White Bubblemint Chewing Gum Sugar Free 10 Pieces 14g,14g,£75.00/kg,1.05,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Aero Caramel Flavour Bubbles 92g,92g,£27.72/kg,2.55,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Aero Delightful Peppermint Bubbles 92g,92g,£27.72/kg,2.55,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Aero Peppermint Bars 4 x 27g (108g),108g,£26.39/kg,2.85,,
Asda Express,Chocolate & Sweets,Chocolate Boxes & Gifts,After Eight Delightfully Minty Dark Chocolate Thins 300g,300g,£17.50/kg,5.25,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Asda Free From Choc Bar 35g,35g,£25.71/kg,0.90,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Bahlsen Pick Up! Milk Chocolate Biscuit Bars Original 5 x 28g (140g),140g,£13.36/kg,1.87,2.50,£0.63 off
Asda Express,Chocolate & Sweets,Sweets,Barratt Flumps 20g,20g,£25.00/kg,0.50,,
Asda Express,Chocolate & Sweets,Sweets,Barratt Sweet Shop Wham Tangy Rockets 120g,120g,£10.83/kg,1.30,,
Asda Express,Chocolate & Sweets,Sweets,Bebeto Freeze Crunchy Freezedried Peach Rings 35g,35g,£72.86/kg,2.55,,
Asda Express,Chocolate & Sweets,Sweets,Bebeto Ocean Blue Gummy & Centre Filled Mix 130g,130g,£10.00/kg,1.30,,
Asda Express,Chocolate & Sweets,Sweets,Bebeto Witches Cauldron 130g,130g,£10.00/kg,1.30,,
Asda Express,Chocolate & Sweets,Sweets,Bebeto Witches Hair Sour Pencils 160g,160g,£8.13/kg,1.30,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Bounty Coconut & Milk Chocolate Snack Bar Duo 57g,57g,£25.44/kg,1.45,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Cadbury Caramilk Buttons Chocolate 100g,100g,£26.50/kg,2.65,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Crunchie Chocolate Bar 128g,128g,£22.27/kg,2.85,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Curlywurly Chocolate Bar 21.5 Gr,22g,£25.00/kg,0.55,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Cadbury Dairy Milk Buttons 75g,75g,£18.67/kg,1.40,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Cadbury Dairy Milk Buttons Chocolate Pieces 100g,100g,£29.00/kg,2.90,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Dairy Milk Caramel Chocolate 148 Gr,150g,£19.00/kg,2.85,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Cadbury Dairy Milk Caramel Nibbles Chocolate 100g,100g,£29.00/kg,2.90,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Dairy Milk Chocolate 134 Gr,134g,£21.27/kg,2.85,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Dairy Milk Chocolate 56 g,56g,£29.46/kg,1.65,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Dairy Milk Chocolate Bar 45g,45g,£22.22/kg,1.00,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Dairy Milk Chocolate Grab Pack 56 g,56g,£29.46/kg,1.65,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Dairy Milk Freddo 18g,18g,£30.56/kg,0.55,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Dairy Milk Freddo Caramel Chocolate Bar 19.5g,19.5g,£28.21/kg,0.55,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Dairy Milk Little Bar 18g,18g,£30.56/kg,0.55,,
Asda Express,Chocolate & Sweets,Chocolate Boxes & Gifts,Cadbury Milk Tray Chocolate Chocolate 360g,312g,£28.21/kg,8.80,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Starbar Chocolate Bar 4 Pack Multipack (4x37g) 148 g,148g,£16.89/kg,2.50,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Starbar Chocolate Bar 49g,49g,£20.41/kg,1.00,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Starbar Chocolate Bar 74g,74g,£22.30/kg,1.65,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Twirl Bars 3 x 43g (129g),129g,£22.09/kg,2.85,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Twirl Chocolate Bar 43g,43g,£27.91/kg,1.20,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Twirl Milk Chocolate Chocolate Bar 54 Gr,54g,£30.56/kg,1.65,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Cadbury Wispa Chocolate 100g,100g,£29.00/kg,2.90,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Wispa Chocolate Bar 36 Gr,36g,£34.72/kg,1.25,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Cadbury Wispa Gold Chocolate Bar 48g,48g,£20.83/kg,1.00,,
Asda Express,Chocolate & Sweets,Sweets,Candy Kittens Wild Strawberry Gourmet Sweets 140g,140g,£22.50/kg,3.15,,
Asda Express,Chocolate & Sweets,Chocolate Boxes & Gifts,Celebrations Milk Chocolate Sharing Tub 500g,500g,£18.00/kg,9.00,,
Asda Express,Chocolate & Sweets,Sweets,DRUMSTICK Original Raspberry and Milk Flavour 43g,43g,£12.79/kg,0.55,,
Asda Express,Chocolate & Sweets,Chocolate Boxes & Gifts,Ferrero Rocher Gift Box of Chocolate 24 Pieces (300g),300g,£44.00/kg,13.20,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Flipz Cinnamon Bun Flavour Coated Pretzels 90g,90g,£21.11/kg,1.90,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Flipz Milk Chocolate Coated Pretzels 90g,90g,£20.56/kg,1.85,,
Asda Express,Chocolate & Sweets,Sweets,Fox's Glacier Fruits 200g,200g,£9.75/kg,1.95,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Galaxy Minstrels Milk Chocolate Buttons Pouch Bag 118g,118g,£20.34/kg,2.40,,
Asda Express,Chocolate & Sweets,Sweets,HARIBO Giant Strawbs 175g,175g,£9.43/kg,1.65,,
Asda Express,Chocolate & Sweets,Sweets,HARIBO Share the Happy Multipack Bag 352g,352g,£11.36/kg,4.00,,
Asda Express,Chocolate & Sweets,Sweets,HARIBO Starmix 175g,175g,£9.14/kg,1.60,,
Asda Express,Chocolate & Sweets,Sweets,HARIBO Starmix Multipack Bag 352g,352g,£10.80/kg,3.80,,
Asda Express,Chocolate & Sweets,Sweets,HARIBO Tangfastics Bag 175g,175g,£9.14/kg,1.60,,
Asda Express,Chocolate & Sweets,Sweets,Haribo Supermix 175g,175g,£9.14/kg,1.60,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Kinder Bueno Milk Chocolate and Hazelnuts Single Bar 2 Finger x 21.5g (43g),43g,£32.56/kg,1.40,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Kinder Bueno White Milk and Hazelnuts 39g,39g,£35.90/kg,1.40,,
Asda Express,Chocolate & Sweets,Chocolate Boxes & Gifts,Kinder Surprise 20g,20g,£77.50/kg,1.55,,
Asda Express,Chocolate & Sweets,Chocolate Bars,KitKat 41.5g,41.5g,£28.92/kg,1.20,,
Asda Express,Chocolate & Sweets,Chocolate Bars,KitKat Chunky 40g,40g,£28.75/kg,1.15,,
Asda Express,Chocolate & Sweets,Chocolate Bars,KitKat Finger Original Bars 8 x 20.7g (165.6g),168g,£12.26/kg,2.06,2.75,£0.69 off
Asda Express,Chocolate & Sweets,Chocolate Boxes & Gifts,Lindt Lindor Assorted Chocolate Truffles Box 337g,337g,£44.66/kg,15.05,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Lindt Lindor Milk Chocolate Treat Bar 38g,38g,£43.42/kg,1.65,,
Asda Express,Chocolate & Sweets,Chocolate Boxes & Gifts,Lindt Lindor Milk Chocolate Truffles Box 337g,337g,£44.66/kg,15.05,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Lion 50g,50g,£23.00/kg,1.15,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,M&M's Peanut Chocolate Pouch Bag 112g,112g,£23.21/kg,2.60,,
Asda Express,Chocolate & Sweets,Sweets,MAOAM Joystixx 140g,140g,£8.29/kg,1.16,1.55,£0.39 off
Asda Express,Chocolate & Sweets,Sweets,MAOAM Stripes 140g,140g,£8.29/kg,1.16,1.55,£0.39 off
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Maltesers 37g,37g,£31.08/kg,1.15,,
Asda Express,Chocolate & Sweets,Chocolate Boxes & Gifts,Maltesers Fairtrade Box 110g,110g,£34.55/kg,3.80,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Maltesers Milk Chocolate & Honeycomb Bites Bag 93g,93g,£25.81/kg,2.40,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Mars Caramel Multipack Chocolate Bars 4 x 40g,160g,£15.31/kg,2.45,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Mars Caramel Multipack Chocolate Bars 8 x 34.5g,276g,£14.67/kg,4.05,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Mars Duo Caramel & Milk Chocolate Bar 69g,69g,£27.54/kg,1.90,,
Asda Express,Chocolate & Sweets,Sweets,Maynards Bassetts Sports Mix Candy 130g,130g,£15.00/kg,1.95,,
Asda Express,Chocolate & Sweets,Chocolate Bars,McVitie's Club Orange Bars 7 x 22g (154g),161g,£11.80/kg,1.90,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Milky Way Magic Stars 100g,100g,£24.00/kg,2.40,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Milkybar White Chocolate Giant Buttons Sharing Bag 94g,94g,£27.13/kg,2.55,,
Asda Express,Chocolate & Sweets,Sweets,Millions Japanese Sour Flavour Squishies 130g,130g,£10.00/kg,1.30,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Munchies Milk Chocolate & Caramel Sharing Pouch 104g,104g,£24.52/kg,2.55,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Polo Sugar Free 33.4g,34g,£23.53/kg,0.80,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,"Revels Milk Chocolate with Raisins, Coffee & Orange Bites Pouch Bag 101g",101g,£23.76/kg,2.40,,
Asda Express,Chocolate & Sweets,Sweets,Rowntree's Fruit Gums 150g,150g,£13.00/kg,1.95,,
Asda Express,Chocolate & Sweets,Sweets,Rowntree's Fruit Pastilles 48g,48g,£18.75/kg,0.90,,
Asda Express,Chocolate & Sweets,Sweets,Rowntree's Fruit Pastilles Vegan Friendly Sweets Sharing Bag 143g,143g,£14.34/kg,2.05,,
Asda Express,Chocolate & Sweets,Sweets,Rowntree's Jelly Tots Sweets Sharing Bag 150g,150g,£13.00/kg,1.95,,
Asda Express,Chocolate & Sweets,Sweets,Rowntree's Randoms Sweets Sharing Bag 150g,150g,£10.67/kg,1.60,,
Asda Express,Chocolate & Sweets,Sweets,Skittles Fruits 136g,136g,£10.29/kg,1.40,,
Asda Express,Chocolate & Sweets,Chocolate Pouches & Bags,Smarties Hexatube 38g,38g,£31.58/kg,1.20,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Snickers Bars 4 x 41.7g (166.8g),166.8g,£16.49/kg,2.75,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Snickers Creamy Peanut Butter 2 x18.25g (146g),146g,£18.84/kg,2.75,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Snickers Duo Peanut & Caramel Chocolate Bar 69g,69g,£27.54/kg,1.90,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Snickers Peanut & Caramel Chocolate Bar 40g,40g,£35.00/kg,1.40,,
Asda Express,Chocolate & Sweets,Sweets,Sour Patch Kids Blue Raspberry Candy 120g,120g,£14.58/kg,1.75,2.15,£0.40 off
Asda Express,Chocolate & Sweets,Sweets,Sour Patch Kids Fruit Mix Candy 120g,120g,£16.25/kg,1.95,,
Asda Express,Chocolate & Sweets,Sweets,Sour Patch Kids Original Candy 120g,120g,£14.58/kg,1.75,2.15,£0.40 off
Asda Express,Chocolate & Sweets,Sweets,Sour Patch Kids Peach Candy 120g,120g,£13.75/kg,1.65,,
Asda Express,Chocolate & Sweets,Sweets,Sour Patch Kids Tropical Candy 120g,120g,£15.00/kg,1.80,,
Asda Express,Chocolate & Sweets,Sweets,Sour Patch Kids Watermelon Candy 120g,120g,£14.58/kg,1.75,2.15,£0.40 off
Asda Express,Chocolate & Sweets,Sweets,Starburst Fruit Chews Original 138g,138g,£10.14/kg,1.40,,
Asda Express,Chocolate & Sweets,Sweets,Swizzels An Assortment of Family Favourite Sweets 650g,650g,£8.69/kg,5.65,,
Asda Express,Chocolate & Sweets,Sweets,Swizzels Curious Chews,171g,£7.60/kg,1.30,,
Asda Express,Chocolate & Sweets,Sweets,Swizzels Love Hearts 39g,39g,£11.54/kg,0.45,,
Asda Express,Chocolate & Sweets,Sweets,Swizzels Luscious Lollies,176g,£7.39/kg,1.30,,
Asda Express,Chocolate & Sweets,Sweets,Swizzels Sour Fruit Flavours Squashies 100g,100g,£14.00/kg,1.40,,
Asda Express,Chocolate & Sweets,Sweets,Swizzels Squashies Drumstick Original Raspberry & Milk Flavour 140g,140g,£9.29/kg,1.30,,
Asda Express,Chocolate & Sweets,Sweets,Swizzels Squashies Drumstick Strawberry & Cream Flavour 140g,140g,£9.29/kg,1.30,,
Asda Express,Chocolate & Sweets,Sweets,Swizzels Tropical Fruit Flavours Squashies 100g,100g,£14.00/kg,1.40,,
Asda Express,Chocolate & Sweets,Chocolate Bars,TUNNOCK'S Caramel Wafer Biscuits 8 x 30g,8pk,£0.36 each,2.85,,
Asda Express,Chocolate & Sweets,Chocolate Boxes & Gifts,Terry's Chocolate Orange 145g,145g,£17.59/kg,2.55,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Toblerone Milk Chocolate Bar 340g,340g,£22.21/kg,7.55,,
Asda Express,Chocolate & Sweets,Chocolate Boxes & Gifts,Toffifee 15 Pieces 125g,125g,£15.20/kg,1.90,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Twix Caramel & Milk Chocolate Fingers Biscuit Snack Bar 50g,50g,£21.00/kg,1.05,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Twix Caramel & Milk Chocolate Fingers Biscuit Snack Bars Multipack 9x20g,180g,£13.72/kg,2.47,3.30,£0.83 off
Asda Express,Chocolate & Sweets,Chocolate Bars,Twix Hazelnut Multipack Chocolate Bars 4 x 46g,184g,£13.04/kg,2.40,,
Asda Express,Chocolate & Sweets,Chocolate Bars,Twix Xtra Milk Chocolate Biscuit Twin Bars 75g,75g,£23.33/kg,1.75,,
Asda Express,Chocolate & Sweets,Sweets,Werther's Original Butter Candies 135g,135g,£11.85/kg,1.60,,
Asda Express,Cooking Sauces & Ingredients,Herbs & Spices,Asda Cook Basil 14g,14g,£89.29/kg,1.25,,
Asda Express,Cooking Sauces & Ingredients,Herbs & Spices,Asda Cook Hot Chilli Powder 44g,44g,£28.41/kg,1.25,,
Asda Express,Cooking Sauces & Ingredients,Herbs & Spices,Asda Cook Mixed Herbs 12g,12g,£104.17/kg,1.25,,
Asda Express,Cooking Sauces & Ingredients,Herbs & Spices,Asda Cook Whole Black Peppercorn Grinder 50g,50g,£71.00/kg,3.55,,
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Asda Creamy Tomato Pasta Bake 500g,500g,£2.20/kg,1.10,,
Asda Express,Cooking Sauces & Ingredients,Oil & Vinegar,Asda Extra Virgin Olive Oil 250ml,250ml,£15.80/L,3.95,,
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Asda Smoky Carbonara Sauce 350g,350g,£7.43/kg,2.60,,
Asda Express,Cooking Sauces & Ingredients,Oil & Vinegar,Asda Vegetable Oil 1 Litre,1L,£2.50/L,2.50,,
Asda Express,Cooking Sauces & Ingredients,Other Cooking Ingredients,BAKE by ASDA Lemon Juice from Concentrate 250ml,250ml,£4.20/L,1.05,,
Asda Express,Cooking Sauces & Ingredients,Gravy & Stocks,Bisto Gravy Granules 190g,190g,£19.47/kg,3.70,,
Asda Express,Cooking Sauces & Ingredients,Other Cooking Ingredients,Blue Dragon Chow Mein Stir Fry Sauce 120g,120g,£10.00/kg,1.20,,
Asda Express,Cooking Sauces & Ingredients,Other Cooking Ingredients,Blue Dragon Sticky Teriyaki Stir Fry Sauce 120g,120g,£10.00/kg,1.20,,
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Dolmio Stir In Sun Dried Tomato Pasta Sauce 150g,150g,£16.67/kg,2.50,,
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Heinz Sun-Ripened Cherry Tomato And Basil Pasta Sauce 350G,350g,£6.86/kg,2.40,,
Asda Express,Cooking Sauces & Ingredients,"Pastes, Purees & Mixes",Heinz Tomato Grana Padano Mascarpone Pasta Sauce 350G,350g,£5.71/kg,2.00,,
